ID_FAKTURA,GODINA,VR_FAKTURA,BROJ_FAK,ID_PREDUZECE,FIRMA_ID,KOMENTAR,DATUM,BROJ_DANA,DATUM_SISTEMA,VR_PDV,KOM_FAK,KORISNIK,RACUNAR,STATUS,P_FAKTURA,P_GODINA,P_BROJ_FAK,P_VR_FAKTURA,PRVA,IZNOS,PDV,RABAT,ID_OPERATER,ID_ZIRO_RACUNA,W_JIKR,W_IKOF,W_DATUM_FISKAl,W_DATUM_SISTEMA,W_QRCODE,W_BROJ,W_GODINA,W_STORNO,W_F_ID_FAKTURA,W_F_GODINA,W_F_VR_FAKTURA,W_F_IKOF_VEZA,W_BROJ_VEZA,W_DATUM_FISKAl_VEZA,W_IZNOS_VEZA,W_IZNOS_PRIJE_KOREKCIJE,W_TCRCODE,W_BUSIUNITCODE,W_SOFT_CODE,W_OPERATORCODE,W_ERROR,W_ST_FISKALIZACIJA
1190,2024,"F",1190,1,5110,,"12/30/24 00:00:00",0,"12/11/24 15:43:44",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,756.25,131.25,0,2,1,"c6669328-03e1-4256-83b3-7d0370c206fc","82DA3EA7C578AD2503425DAA61DD04E6","2024-12-30T13:45:06+01:00","12/30/24 13:45:07","https://mapr.tax.gov.me/ic/#/verify?iic=82DA3EA7C578AD2503425DAA61DD04E6&tin=03150321&crtd=2024-12-30T13:45:06+01:00&ord=1177&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=756.25",1177,2024,0,,,,,,,0,756.25,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1191,2023,"F",394,1,4785,,"05/12/23 00:00:00",7,"05/12/23 10:13:42",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,148.54,25.78,0,2,1,"a6166854-7f3a-4e12-8a40-c2173f2cd5fc","784752BF8530F6FCF22BA3489BEDA6D5","2023-05-12T10:13:45+02:00","05/12/23 10:13:45","https://mapr.tax.gov.me/ic/#/verify?iic=784752BF8530F6FCF22BA3489BEDA6D5&tin=03150321&crtd=2023-05-12T10:13:45+02:00&ord=378&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=148.54",378,2023,0,,,,,,,0,148.54,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1191,2024,"F",1191,1,4753,,"12/17/24 00:00:00",30,"12/11/24 15:44:17",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,5324,924,0,2,1,"df44548e-a1ec-4316-9eb7-d002bb8128d3","09C138514B4453BECCF086A72C7D467F","2024-12-17T11:03:59+01:00","12/17/24 11:03:59","https://mapr.tax.gov.me/ic/#/verify?iic=09C138514B4453BECCF086A72C7D467F&tin=03150321&crtd=2024-12-17T11:03:59+01:00&ord=1085&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=5324.00",1085,2024,0,,,,,,,0,5324,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1192,2023,"F",395,1,4888,,"05/12/23 00:00:00",0,"05/12/23 10:25:36",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,101.64,17.64,21,2,1,"e82f5ff9-6554-444b-9531-2c4029f9d0cd","3833ED3231D148596CA6A7506E040079","2023-05-12T10:25:39+02:00","05/12/23 10:25:39","https://mapr.tax.gov.me/ic/#/verify?iic=3833ED3231D148596CA6A7506E040079&tin=03150321&crtd=2023-05-12T10:25:39+02:00&ord=379&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=101.64",379,2023,0,,,,,,,0,101.64,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1192,2024,"F",1192,1,5189,,"12/18/24 00:00:00",0,"12/12/24 10:06:09",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,48.4,8.4,0,0,1,"b20e0cb1-ba11-48e8-afa7-cf935198b448","867A43F7BF51AF88A322001A5D7A4484","2024-12-18T11:33:39+01:00","12/18/24 11:33:40","https://mapr.tax.gov.me/ic/#/verify?iic=867A43F7BF51AF88A322001A5D7A4484&tin=03150321&crtd=2024-12-18T11:33:39+01:00&ord=1094&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=48.40",1094,2024,0,,,,,,,0,48.4,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1193,2023,"F",396,1,4804,,"05/12/23 00:00:00",0,"05/12/23 10:31:56",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,32.67,5.67,0,2,1,"67eb94d6-a767-42c4-95c7-b0a83a9ed00a","F637157E8813FB7ADCC07B1B2EE5C48E","2023-05-12T10:31:58+02:00","05/12/23 10:31:58","https://mapr.tax.gov.me/ic/#/verify?iic=F637157E8813FB7ADCC07B1B2EE5C48E&tin=03150321&crtd=2023-05-12T10:31:58+02:00&ord=380&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=32.67",380,2023,0,,,,,,,0,32.67,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1193,2024,"F",1193,1,4721,,"12/20/24 00:00:00",10,"12/13/24 10:28:23",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,1201.53,208.53,0,2,1,"d5485fe5-bc55-400b-9a2b-ad4a4028b33c","B1C4E39E8A8BE93FEF03B3C110A1C692","2024-12-20T12:07:26+01:00","12/20/24 12:07:26","https://mapr.tax.gov.me/ic/#/verify?iic=B1C4E39E8A8BE93FEF03B3C110A1C692&tin=03150321&crtd=2024-12-20T12:07:26+01:00&ord=1100&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=1201.53",1100,2024,0,,,,,,,0,1201.53,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1194,2023,"F",397,1,4450,,"05/12/23 00:00:00",30,"05/12/23 10:40:13",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,8.470000000000001,1.47,0,2,1,"b7a712b0-4dfe-430c-88fa-4f8630ab6324","A47466798B9F4B3EB1A4251DE66C92DE","2023-05-12T10:40:37+02:00","05/12/23 10:40:37","https://mapr.tax.gov.me/ic/#/verify?iic=A47466798B9F4B3EB1A4251DE66C92DE&tin=03150321&crtd=2023-05-12T10:40:37+02:00&ord=381&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=8.47",381,2023,0,,,,,,,0,8.470000000000001,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1194,2024,"F",1194,1,4408,,"12/25/24 00:00:00",30,"12/13/24 11:42:00",1,"Oslobođeni PDV-a na osnovu:

ID kartica br: ____________________   Ime vlasnika: ____________________

Broj lične karte:__________________   Broj pasoša:  ____________________
","Dražen Petrić","BRAIN-FISCAL","N",,,,,0,725,0,0,2,1,"a0e8fa06-b483-4ad3-bb43-19056b597ec1","0F9785485953988757938998AD0ABFF4","2024-12-25T15:12:17+01:00","12/25/24 15:12:17","https://mapr.tax.gov.me/ic/#/verify?iic=0F9785485953988757938998AD0ABFF4&tin=03150321&crtd=2024-12-25T15:12:17+01:00&ord=1120&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=725.00",1120,2024,0,,,,,,,0,725,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1195,2023,"F",398,1,4814,,"05/12/23 00:00:00",0,"05/12/23 10:55:58",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,46.46,8.06,0,2,1,"95a9bba5-1cae-490b-8768-9d93ab2141a4","BE684988FD54E10AC7D6DF20260B8685","2023-05-12T10:56:00+02:00","05/12/23 10:56:01","https://mapr.tax.gov.me/ic/#/verify?iic=BE684988FD54E10AC7D6DF20260B8685&tin=03150321&crtd=2023-05-12T10:56:00+02:00&ord=382&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=46.46",382,2023,0,,,,,,,0,46.46,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1196,2023,"F",399,1,4630,,"05/12/23 00:00:00",30,"05/12/23 11:55:47",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,20.42,3.54,0,2,1,"87d0536a-8c06-4bd4-9c5f-d70b6ec6dda9","B7704AA413CF041DD282F57F9A2C88BC","2023-05-12T11:56:59+02:00","05/12/23 11:56:59","https://mapr.tax.gov.me/ic/#/verify?iic=B7704AA413CF041DD282F57F9A2C88BC&tin=03150321&crtd=2023-05-12T11:56:59+02:00&ord=383&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=20.42",383,2023,0,,,,,,,0,20.42,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1196,2024,"F",1196,1,4483,,"12/13/24 00:00:00",30,"12/13/24 15:49:19",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,266.2,46.2,0,2,1,"4aa32687-ef4d-4905-a641-833a421cc391","7B652EEA0856060B14F3F9BE13045590","2024-12-13T15:49:31+01:00","12/13/24 15:49:31","https://mapr.tax.gov.me/ic/#/verify?iic=7B652EEA0856060B14F3F9BE13045590&tin=03150321&crtd=2024-12-13T15:49:31+01:00&ord=1074&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=266.20",1074,2024,0,,,,,,,0,266.2,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1197,2023,"F",400,1,4518,,"05/12/23 00:00:00",30,"05/12/23 12:21:17",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,-953.12,-165.42,-0,2,1,"b4c80401-6c68-4b3b-b6ce-977610fe118d","0A15A10E3DE334688F866BD347AD40F9","2023-05-12T12:21:21+02:00","05/12/23 12:21:21","https://mapr.tax.gov.me/ic/#/verify?iic=0A15A10E3DE334688F866BD347AD40F9&tin=03150321&crtd=2023-05-12T12:21:21+02:00&ord=384&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=-953.12",384,2023,1,1189,2023,"F","3A7CF45B429AA179A92854C92C872980","376","2023-05-12T09:16:21+02:00",953,953.1300000000001,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1197,2024,"F",1197,1,5154,,"12/26/24 00:00:00",0,"12/16/24 08:37:18",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,5699.1,989.1,0,2,1,"b84c7ab7-3f96-4ae4-93d3-de3c2261f190","254A74C6CEEEC0B00E9D721E968C21C7","2024-12-26T14:53:08+01:00","12/26/24 14:53:08","https://mapr.tax.gov.me/ic/#/verify?iic=254A74C6CEEEC0B00E9D721E968C21C7&tin=03150321&crtd=2024-12-26T14:53:08+01:00&ord=1140&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=5699.10",1140,2024,0,,,,,,,0,5699.1,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1198,2023,"F",401,1,4518,,"05/12/23 00:00:00",30,"05/12/23 12:37:09",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,815.1799999999999,141.48,0,2,1,"ed0d9205-33ae-4d4b-b35b-526cd1294b6d","137181170FCE43D3689AAF992757F9C8","2023-05-12T12:37:12+02:00","05/12/23 12:37:13","https://mapr.tax.gov.me/ic/#/verify?iic=137181170FCE43D3689AAF992757F9C8&tin=03150321&crtd=2023-05-12T12:37:12+02:00&ord=385&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=815.18",385,2023,0,,,,,,,0,815.1900000000001,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1198,2024,"F",1198,1,4929,,"12/17/24 00:00:00",0,"12/16/24 09:22:13",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,544.5,94.5,0,2,1,"8304ca19-0fd0-426b-9416-b8aff8ec38b1","04ADEB54744AB23836A1A5CFB7276486","2024-12-17T13:08:28+01:00","12/17/24 13:08:28","https://mapr.tax.gov.me/ic/#/verify?iic=04ADEB54744AB23836A1A5CFB7276486&tin=03150321&crtd=2024-12-17T13:08:28+01:00&ord=1086&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=544.50",1086,2024,0,,,,,,,0,544.5,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1199,2023,"F",402,1,4420,,"05/12/23 00:00:00",30,"05/12/23 13:17:11",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,94.26000000000001,16.36,0,2,1,"988c9b79-7593-4f7e-a976-b3931aade2e4","7934730D04D24EB7A8D5EAA569C50DD1","2023-05-12T13:17:15+02:00","05/12/23 13:17:16","https://mapr.tax.gov.me/ic/#/verify?iic=7934730D04D24EB7A8D5EAA569C50DD1&tin=03150321&crtd=2023-05-12T13:17:15+02:00&ord=386&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=94.26",386,2023,0,,,,,,,0,94.25999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1208,2024,"F",1208,1,5031,,"12/17/24 00:00:00",15,"12/17/24 14:40:22",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,200.86,34.86,0,0,1,"410aa378-e167-4a9f-9e20-6406c1e9d253","B3FD3DC109641D7CE9C7B54AA245F216","2024-12-17T14:40:25+01:00","12/17/24 14:40:25","https://mapr.tax.gov.me/ic/#/verify?iic=B3FD3DC109641D7CE9C7B54AA245F216&tin=03150321&crtd=2024-12-17T14:40:25+01:00&ord=1087&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=200.86",1087,2024,0,,,,,,,0,200.86,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1209,2023,"F",412,1,4916,,"05/16/23 00:00:00",0,"05/15/23 14:52:01",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,242,42,0,2,1,"2aa7ce5d-99cb-4d4e-b5a8-91333fd8bd93","6E5FCA1265030273CAA6FAE49113E211","2023-05-16T08:59:17+02:00","05/16/23 08:59:17","https://mapr.tax.gov.me/ic/#/verify?iic=6E5FCA1265030273CAA6FAE49113E211&tin=03150321&crtd=2023-05-16T08:59:17+02:00&ord=389&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=242.00",389,2023,0,,,,,,,0,241.9999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1209,2024,"F",1209,1,5031,,"12/17/24 00:00:00",15,"12/17/24 14:49:20",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,12.1,2.1,0,2,1,"cbd286f9-2955-400b-be02-a5aadb04e3bf","D0BAA1BC5E1E7AC5C1E90190F6683B0A","2024-12-17T14:51:14+01:00","12/17/24 14:51:14","https://mapr.tax.gov.me/ic/#/verify?iic=D0BAA1BC5E1E7AC5C1E90190F6683B0A&tin=03150321&crtd=2024-12-17T14:51:14+01:00&ord=1088&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=12.10",1088,2024,0,,,,,,,0,12.1,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1210,2023,"F",413,1,4574,,"05/15/23 00:00:00",30,"05/15/23 15:56:18",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,320.65,55.65,0,2,1,"b8893411-9114-433a-9a49-c3958db31fc1","12B2B23C21CD6C42B641356BD0AC5B44","2023-05-15T15:56:24+02:00","05/15/23 15:56:24","https://mapr.tax.gov.me/ic/#/verify?iic=12B2B23C21CD6C42B641356BD0AC5B44&tin=03150321&crtd=2023-05-15T15:56:24+02:00&ord=388&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=320.65",388,2023,0,,,,,,,0,320.65,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1210,2024,"F",1210,1,5016,,"12/18/24 00:00:00",0,"12/17/24 14:57:05",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,84.7,14.7,0,2,1,"db914441-fd18-495f-9f8d-b8434e3af09f","37F6E287583CDFA74E1113C19B1699D5","2024-12-18T09:31:51+01:00","12/18/24 09:31:51","https://mapr.tax.gov.me/ic/#/verify?iic=37F6E287583CDFA74E1113C19B1699D5&tin=03150321&crtd=2024-12-18T09:31:51+01:00&ord=1092&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=84.70",1092,2024,0,,,,,,,0,84.69999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1211,2023,"F",414,1,4481,,"05/16/23 00:00:00",30,"05/16/23 10:52:19",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,96.8,16.8,0,2,1,"05e93623-5ee7-4868-8e31-efa139c2b894","B281002BA0AE079F1ADE6D14C99BD6DC","2023-05-16T10:52:23+02:00","05/16/23 10:52:24","https://mapr.tax.gov.me/ic/#/verify?iic=B281002BA0AE079F1ADE6D14C99BD6DC&tin=03150321&crtd=2023-05-16T10:52:23+02:00&ord=390&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=96.80",390,2023,0,,,,,,,0,96.8,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1211,2024,"F",1211,1,5016,,"12/18/24 00:00:00",0,"12/17/24 14:57:17",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,273.46,47.46,24,2,1,"8f0589d4-bdbc-44a8-880e-d1f6a0f16f18","8B7B007B4FA581C9DE73AA1718188C83","2024-12-18T09:30:47+01:00","12/18/24 09:30:48","https://mapr.tax.gov.me/ic/#/verify?iic=8B7B007B4FA581C9DE73AA1718188C83&tin=03150321&crtd=2024-12-18T09:30:47+01:00&ord=1091&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=273.46",1091,2024,0,,,,,,,0,273.46,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1212,2023,"F",415,1,4888,,"05/16/23 00:00:00",0,"05/16/23 13:22:20",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,43.56,7.56,9,2,1,"37ad6df5-076b-4313-b162-14323a87a38a","8830BF06BBEC6480988CBD81E3A04248","2023-05-16T13:22:23+02:00","05/16/23 13:22:23","https://mapr.tax.gov.me/ic/#/verify?iic=8830BF06BBEC6480988CBD81E3A04248&tin=03150321&crtd=2023-05-16T13:22:23+02:00&ord=391&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=43.56",391,2023,0,,,,,,,0,43.56,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1212,2024,"F",1212,1,5016,,"12/18/24 00:00:00",0,"12/17/24 14:59:35",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,242,42,0,2,1,"18249ed5-ea49-417d-8d50-48da28956b8f","7122BF81863144C4A29FF73A5AD25830","2024-12-18T09:29:40+01:00","12/18/24 09:29:40","https://mapr.tax.gov.me/ic/#/verify?iic=7122BF81863144C4A29FF73A5AD25830&tin=03150321&crtd=2024-12-18T09:29:40+01:00&ord=1090&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=242.00",1090,2024,0,,,,,,,0,242,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1213,2023,"F",416,1,4414,,"05/16/23 00:00:00",30,"05/16/23 13:44:45",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,350.9,60.9,0,2,1,"18ed9d52-31d2-4df0-93a3-e78edf34e299","14915C42E610187FBFE066139FD1A8AF","2023-05-16T13:44:47+02:00","05/16/23 13:44:47","https://mapr.tax.gov.me/ic/#/verify?iic=14915C42E610187FBFE066139FD1A8AF&tin=03150321&crtd=2023-05-16T13:44:47+02:00&ord=392&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=350.90",392,2023,0,,,,,,,0,350.9,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1213,2024,"F",1213,1,5016,,"12/18/24 00:00:00",0,"12/17/24 15:02:52",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,476.74,82.73999999999999,0,2,1,"9ae734db-b54e-43be-91b7-f7fbe347841a","31788135414FC0BC11DB2A1AB73B5DF7","2024-12-18T09:28:41+01:00","12/18/24 09:28:41","https://mapr.tax.gov.me/ic/#/verify?iic=31788135414FC0BC11DB2A1AB73B5DF7&tin=03150321&crtd=2024-12-18T09:28:41+01:00&ord=1089&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=476.74",1089,2024,0,,,,,,,0,476.74,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1214,2023,"F",417,1,4678,,"05/16/23 00:00:00",30,"05/16/23 13:47:42",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,72.59999999999999,12.6,0,2,1,"ed782e3d-789b-4ad2-b21e-ce12cd9ead2f","E60B4ED80EF8513A8335E257D9BC08A4","2023-05-16T13:47:45+02:00","05/16/23 13:47:45","https://mapr.tax.gov.me/ic/#/verify?iic=E60B4ED80EF8513A8335E257D9BC08A4&tin=03150321&crtd=2023-05-16T13:47:45+02:00&ord=393&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=72.60",393,2023,0,,,,,,,0,72.59999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1214,2024,"F",1214,1,4543,,"12/18/24 00:00:00",30,"12/18/24 09:37:21",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,331.54,57.54,0,2,1,"0ebfa7bd-e9f9-49d4-8974-3440f0c54091","67A6B172A5BA7107B187885C98D85798","2024-12-18T09:37:47+01:00","12/18/24 09:37:47","https://mapr.tax.gov.me/ic/#/verify?iic=67A6B172A5BA7107B187885C98D85798&tin=03150321&crtd=2024-12-18T09:37:47+01:00&ord=1093&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=331.54",1093,2024,0,,,,,,,0,331.54,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1215,2023,"F",418,1,4607,,"05/16/23 00:00:00",30,"05/16/23 14:00:32",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,261.36,45.36,0,2,1,"306d6d60-bca3-4d9c-9c40-5ad90099c991","6AFF914CA988318ED28394B6E210C24D","2023-05-16T14:03:20+02:00","05/16/23 14:03:20","https://mapr.tax.gov.me/ic/#/verify?iic=6AFF914CA988318ED28394B6E210C24D&tin=03150321&crtd=2023-05-16T14:03:20+02:00&ord=394&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=261.36",394,2023,0,,,,,,,0,261.36,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1216,2023,"F",419,1,4917,,"05/16/23 00:00:00",0,"05/16/23 14:51:23",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,605,105,0,2,1,"79317cb7-1db4-47fd-bae2-f34bb0eb1542","F255BF38B52F71202B231EB6CB14E173","2023-05-16T14:51:27+02:00","05/16/23 14:51:28","https://mapr.tax.gov.me/ic/#/verify?iic=F255BF38B52F71202B231EB6CB14E173&tin=03150321&crtd=2023-05-16T14:51:27+02:00&ord=395&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=605.00",395,2023,0,,,,,,,0,605,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1216,2024,"F",1216,1,4417,,"12/18/24 00:00:00",30,"12/18/24 12:26:29",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,116.64,20.24,0,2,1,"022e68ed-d95c-4fce-8be1-841dec563962","53FF9B408DD5B61A81E8B3696376F5F5","2024-12-18T12:31:15+01:00","12/18/24 12:31:15","https://mapr.tax.gov.me/ic/#/verify?iic=53FF9B408DD5B61A81E8B3696376F5F5&tin=03150321&crtd=2024-12-18T12:31:15+01:00&ord=1096&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=116.64",1096,2024,0,,,,,,,0,116.64,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1217,2023,"F",420,1,4512,,"05/16/23 00:00:00",30,"05/16/23 14:58:55",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,30.25,5.25,0,2,1,"ea9432c7-13a3-461a-b0d4-a282a2812b69","584E706F815422316790321235E22931","2023-05-16T14:59:01+02:00","05/16/23 14:59:01","https://mapr.tax.gov.me/ic/#/verify?iic=584E706F815422316790321235E22931&tin=03150321&crtd=2023-05-16T14:59:01+02:00&ord=396&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=30.25",396,2023,0,,,,,,,0,30.25,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1217,2024,"F",1217,1,4830,,"12/19/24 00:00:00",0,"12/19/24 08:46:24",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,60.98,10.58,0,2,1,"5e657ac8-c4b0-41bc-aab3-fcfa6e9ad63f","16AABF727BD2FADE3CF2E218B230B712","2024-12-19T08:46:35+01:00","12/19/24 08:46:35","https://mapr.tax.gov.me/ic/#/verify?iic=16AABF727BD2FADE3CF2E218B230B712&tin=03150321&crtd=2024-12-19T08:46:35+01:00&ord=1097&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=60.98",1097,2024,0,,,,,,,0,60.98,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1218,2023,"F",421,1,4667,,"05/19/23 00:00:00",30,"05/17/23 10:29:02",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,208.79,36.24,0,2,1,"2cfa5952-20f1-4b4e-9cde-0306016c2827","4729A0312D95F7704AC6ACF01CD67743","2023-05-19T13:53:14+02:00","05/19/23 13:53:15","https://mapr.tax.gov.me/ic/#/verify?iic=4729A0312D95F7704AC6ACF01CD67743&tin=03150321&crtd=2023-05-19T13:53:14+02:00&ord=421&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=208.79",421,2023,0,,,,,,,0,208.79,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1218,2024,"F",1218,1,4628,,"12/26/24 00:00:00",30,"12/19/24 08:52:31",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,458.84,79.63,0,2,1,"b1b49d3f-ab28-47cf-b291-94afd652f46d","CB1ACC2E03251182837BC7D027EF5CE3","2024-12-26T12:47:21+01:00","12/26/24 12:47:22","https://mapr.tax.gov.me/ic/#/verify?iic=CB1ACC2E03251182837BC7D027EF5CE3&tin=03150321&crtd=2024-12-26T12:47:21+01:00&ord=1136&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=458.84",1136,2024,0,,,,,,,0,458.85,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1219,2023,"F",422,1,4765,,"05/17/23 00:00:00",7,"05/17/23 11:32:32",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,66.55,11.55,0,2,1,"55483b58-efee-49f4-8616-44be06c6fb83","E98C66F47D4946E77E7CF73E78227A46","2023-05-17T11:32:35+02:00","05/17/23 11:32:36","https://mapr.tax.gov.me/ic/#/verify?iic=E98C66F47D4946E77E7CF73E78227A46&tin=03150321&crtd=2023-05-17T11:32:35+02:00&ord=397&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=66.55",397,2023,0,,,,,,,0,66.55,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
1220,2023,"F",423,1,4588,,"05/17/23 00:00:00",30,"05/17/23 12:51:47",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,96.8,16.8,0,2,1,"45d3cfd7-c4b7-4e16-8348-6e0b11af51ec","ED0188A7D14FC3388B8FF603D5E9EAFA","2023-05-17T12:51:57+02:00","05/17/23 12:51:57","https://mapr.tax.gov.me/ic/#/verify?iic=ED0188A7D14FC3388B8FF603D5E9EAFA&tin=03150321&crtd=2023-05-17T12:51:57+02:00&ord=398&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=96.80",398,2023,0,,,,,,,0,96.8,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
