FIRMA_ID,NAZIV,ADRESA,REG_BROJ,MATICNI,SIFRA_DJEL,MAIL,ZIRO_RACUN1,ZIRO_RACUN2,WEB,TEL1,TEL2,TEL3,TEL4,STATUS,NAPOMENA,KUPAC,DOBAVLJAC,DATUM,POT,DUG,ID_CIJENA,RADNIK,BLAG,ROK_PLACANJA,ID_OPERATER,POCETNO,DATUM_VALUTE_1,DATUM_VALUTE_2,DUG_1,DUG_2,DUG_GOT_1,DUG_GOT_2,POT_1,POT_2,POT_GOT_1,POT_GOT_2,SALDO_DOBAVLJAC_1,SALDO_DOBAVLJAC_2,SALDO_GOT_DOBAVLJAC_1,SALDO_GOT_DOBAVLJAC_2,SALDO_GOT_KUPAC_1,SALDO_GOT_KUPAC_2,SALDO_KUPAC_1,SALDO_KUPAC_2,ID_PREDUZECE,VR_KLIK_GRUPA
4591,"ROKŠPED AUTO CENTAR doo","JOSIPA BROZA TITA BR. 30, Podgorica",,"02976820","30/31-13174-9"," info@rautocentar.com","535-13922-23","520-22533-85","www.rautocentar.com","+382698125018",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,,,0,,0,,0,,0,,0,,0,,0,,0,,,
4592,"ENTERIJER STEFANOVIĆ","ULICA GLAVNA 19, DONJI KOKOTI , PODGORICA",,"03136876","30/31-17397-2",,"525-6455-79",,,"068420333",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/24/24 00:00:00",,0,,0,,0,,0,,0.01,,0,,0,,0,,,
4593,"BALDUŠ doo","IX CRNOGORSKE 80 , PODGORICA",,"02746123","30/31-08583-6",,"520-5270-76",,,"069013668",,"020601406",,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"08/06/25 00:00:00",,0,,0,,118.96,,0,,0,,0,,0,,0,,,
4594,"Zenovic DOO","STARI GRAD, VUKA KARADŽICA 9 , BUDVA, CRNA GORA",,"03229807","81/31-05967-2","nemanjazenovic@gmail.com ",,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,,,0,,0,,,,,,0,,0,,0,,169.4,,,
4595,"UPRAVA CARINA","OKTOBARSKE REVOLUCIJE BR.128 , PODGORICA",,"11044719",,"pr.sluzba@carina.gov.me ","805-955-02",,,"+382 20 442 000",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"08/05/25 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4596,"greeeeška",,,,,,,,,,,,,"A",,1,0,"06/25/21 15:07:14",0,0,0,0,0,30,2,0,"11/01/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4597,"ARAGORN doo","SERDARA ŠĆEPANA BB , NIKŠIĆ",," 03333841","40/31-03635-1","ragazzi@eurovision.com","540-11489-16",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4598,"KRIGLA - MONT DOO doo","BULEVAR PERA ĆETKOVIĆA 299 , PODGORICA",,"03303357","30/31-21800-3",,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"05/08/23 00:00:00",,1119.57,,0,,0,,0,,0,,0,,0,,0,,,
4599,"TAU SYSTEMS DOO ","Ilije Plamenca bb, Podgorica",,"03074480","30/31-15482-8","tausystemspg@gmail.com","520-32168-86",,,"067619317",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"06/27/25 00:00:00",,0,,0,,92.69,,0,,0,,0,,0,,0,,,
4600,"COINIS DOO","RADOSAVA BURIĆA BR. 2/13, Podgorica",,"03014215","30/31-19107-5",,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"04/05/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4601,"HELP HILFE ZUR","Oktobarske revolucije 122, Podgorica",,"02333252",,"jovicevic@help-montenegro.org","540-4358-69",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"01/26/23 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4602,"Abax doo","Piperska 370/IV",,"03368912",,"office.abax@gmail.com","540-10200-03",,,"067801887",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"09/27/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4603,"Maš_ing d.o.o.","Murtezira Karadjuzovica 20L5, Podgorica, Crna Gora",,"03368912",,"infomasing@gmail.com",,,,"+382 68 811 486",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"08/17/24 00:00:00",,0,,0,,,,,,0,,0,,0,,243.51,,,
4604,"NEVLADINA FONDACIJA ""CRNOGORSKA FONDACIJA ZA HIV"" ""MONTENEGRIN HIV FONDATION""","27.MARTA BB , PODGORICA, CRNA GORA",,"02899019",,"mhf.chf.me@gmail.com",,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/21/25 00:00:00",,0,,0,,,,,,0,,0,,0,,681.84,,,
4605,"BARLOVIĆ COMPANY DOO","TOTOŠI , ULCINJ, CRNA GORA",,"02397188","82/31-00511-1",,"565-5817-96",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"09/27/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4606,"NOVATEX DOO","MEŠE SELIMOVIĆA BR. 4 , PODGORICA, CRNA GORA",,"03239748","30/31-20095-3","novatexmne@gmail.com",,,,,,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"08/06/25 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4607,"JU Gradski muzej Mirko Komnenović i galerija Josip Bepo Benković","MARKA VOJINOVIĆA 4 , HERCEG NOVI, CRNA GORA",,"02007797",,"info.mighn@gmail.com",,,"www.mighn.me","0038231340318",,,,"A",,1,0,"07/16/21 11:21:56",0,0,0,0,0,30,2,0,"07/22/25 00:00:00",,,,,,,,,,0,,0,,0,,1264.45,,,
4608,"Omnitech doo","CETINJSKI PUT 36, LOKAL 4, ZGRADA MILIĆ , CETINJE, CRNA GOR",,"03167453","31/31-01119-8","andjela.djurovic@grafema.me",,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/16/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4609,"GLAVNI GRAD PODGORICA","NJEGOŠEVA 13 , PODGORICA, CRNA GORA",,"02019710",,,"510-1068-37",,,,,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"05/31/24 00:00:00",,170,,0,,,,,,0,,0,,0,,217.8,,,
4610,"NU Organizacija Kod","Stara Varoš, B-T, Ulica Bratstva i jedinstva",,"11030505",,"kancelarija@kod.org.me",,,,"+38267245555",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"08/13/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4611,"NVO Juventas","Oktobarske Revolucije 78",,"02244071",,,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"11/08/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4612,"HOTELSKO PREDUZEĆE ""FJORD"" A.D.","STARI GRAD 476,	KOTOR",,"02014912","20/31-00136-9","fjord.uprava@t-com.me","520-2395-68",,"www.hotelvardar.com","+38232325233",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"12/30/24 00:00:00",,60.5,,0,,,,,,0,,0,,0,,290.4,,,
4613,"DigitalBee d.o.o.","Bulevar Svetog Petra Cetinjskog 114",,"03267539","30/31-21798-8","digitalbee@digitalbee.me",,,,"+38267200312",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"09/24/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4614,"ODBOJKAŠKI KLUB BUDVA","TRG SUNCA BB, BUDVA",,"11037208",,"budvavolley@gmail.com","510-99700-88",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/12/23 00:00:00",,561.41,,0,,,,,,0,,0,,0,,0,,,
4615,"PLAMENAC DOO","šETALIŠTE KRALJA NIKOLE BB, BAR02",,"02407558",,"danieladjurovic73@gmail.com","510-5482-84",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/27/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4616,"TELEFUSE doo","FRUŠKOGORSKA 35, Podgorica 81000",,"03342042","30/31-22777-0","telefuse@outlook.com",,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"01/28/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4617,"MSI Invest","ULICA VOJISLAVLJEVIĆA 72, PODGORICA",,"02462800","30/31-06023-8",,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4618,"LA-ORGANICA","TOLOŠI ,BLOK 9 , PODGORICA, CRNA GORA",,"03080773","30/31-15667-9",,,,,,,,,"A",,1,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/25/25 00:00:00",,0,,0,,,,,,0,,0,,0,,192.15,,,
4619,"YOUR MONTENEGRO","VOJISLAVLJEVIĆA 72, PODGORICA",,"03336972",,"your.montenegro@gmail.com",,,,"069403586",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"09/15/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4620,"PZU APOTEKA NOVA PHARMACY","TRG GOLOOTOČKIH ŽRTAVA BB, PODGORICA",,"03096815","30/31-16111-7",,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"10/23/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4621,"VIAMONT DOO","BREZA BB, Kolašin",,"03110281",,"viamont.me@gmail.com",,,,"+38268104531",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"09/24/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4622,"ECO CENTAR DELFIN","ŠKALJARI, KOTOR 85330",,"02323699",,"ecodelfinkotor@gmail.com",,,,"032326021",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"10/05/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4623,"EURO DOM D.O.O.","PUT RADOMIRA IVANOVIĆA BB, PODGORICA",,"031010996","30/31-13814-8",,"530-25220-13",,,"020240208",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"01/14/23 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4624,"GMG MONTENEGRO D.O.O.","LAZINE BB, DANILOVGRAD",,"02330890","32/31-00135-1","gmgmne@gmail.com","530-27164-98","520-20940-14",,"068821903",,"067416872",,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/11/25 00:00:00",,0,,0,,0,,0,,61.19,,0,,0,,0,,,
4625,"KINGSCLIFFE DISTRIBUTION MONTENEGRO D.O.O. - DHL","AERODROM GOLUBOVCI, BALIJACE, GOLUBOVCI",,"02303337","30/31-00730-4",,"510-222-53",,,"020872460",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"01/12/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4626,"OKOV d.o.o.","Bulevar Josipa Sladea br. 6",,"02226782","30/31-0032-7","okov@okov.me","530-6766-85",,,"020658501",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"08/06/25 00:00:00",,0,,0,,0,,0,,-257.88,,0,,0,,0,,,
4627,"Tehnomax","Bulevar Pera Ćetkovića",,"02404281","30/31-03474-3","tehnomax@tehnomax.me","520-7743-29",,,"020656772",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/30/24 00:00:00",,0,,0,,0,,0,,1.5,,0,,0,,0,,,
4628,"Fircik d.o.o.","Žabljačka broj 2, Podgorica",,"03283976","30/31-21235-8","fircikdoo@gmail.com","510-205438-64",,,"067627707",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"06/30/25 00:00:00",,0,,0,,0,,0,,217.8,,0,,0,,1379.88,,,
4629,"GREENELL D.O.O.","VASA RAIČKOVIĆA 45, PODGORICA",,"03014754","30/31-13924-3","greenell@t-com.me","510-88303-38",,,"067368888",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"09/10/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4630,"ŽVAKA D.O.O. LAPIS ŠTAMPARIJA","PRVE PROLETERSKE 7, PODGORICA",,"03132021","30/31-18309-9","stamparija.lapis@gmail.com","520-35330-09",,,"068041147",,,,"A",,1,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/10/25 00:00:00",,0,,0,,0,,0,,0,,0,,0,,473.36,,,
4631,"ŠIŠEVIĆ COMPANY D.O.O.","ZELENIKA BB, PODGORICA",,"02313294","30/31-00152-7","siseviccompany@gmail.com",,,,"020669212",,,,"A",,0,1,"10/01/21 11:27:37",0,0,0,0,0,30,2,0,"08/13/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4632,"UNO-NK D.O.O.","TRG SLOBODE 17, NIKŠIĆ",,"02375885","40/31-00725-4",,,,,"040251277",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/28/21 00:00:00",,0,,0,,0,,0,,-0.79,,0,,0,,0,,,
4633,"PETROL CRNA GORA MNE DOO","BULEVAR JOSIPA BROZA TITA 19, PODGORICA",,"02675889","31/31-00505-8",,,,,,,,,"A",,0,1,"10/01/21 12:12:35",0,0,0,0,0,30,2,0,"08/05/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4634,"ARIA DOO","CIJEVNA, PODGORICA",,"02154226",,,,,,,,,,"A",,1,1,"10/01/21 12:56:25",0,0,0,0,0,0,2,0,"10/25/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4635,"CARINVEST D.O.O.","LASTVA GRBALJSKA BB, KOTOR",,"02349124",,,,,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"08/02/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4636,"DAJKOVIC CO NAMOS D.O.O.","CETINJSKI PUT 81, PODGORICA",,"02333325","30/31-02318-0",,"530-1792-69","520-19406-57",,,,,,"A",,0,1,"10/01/21 13:54:19",0,0,0,0,0,30,2,0,"10/29/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4637,"MULTICOM RETAIL D.O.O.","BULEVAR DŽORDŽA VAŠINGTONA 112, PODGORICA",,"02759535","40/31-01786-1","info@multicom.me","520-8263-21",,"www.multicom.me","069695695",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"03/20/25 00:00:00",,0,,0,,0,,0,,3,,0,,0,,0,,,
4638,"DM KRISTAL DOO","VASA RAIČKOVIĆA 29, PODGORICA",,"03035034","30/31-14379-8","draganadjuraskovic94@gmail.com","520-23051-83",,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"09/27/24 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4639,"SOKOVIĆ","KOZARAČKA BR.9, PODGORICA",,"1805973290012",,,,,,,,,,"A",,0,1,"10/04/21 09:11:39",0,0,0,0,0,0,2,0,"09/13/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4640,"ROMEO & JULIET DOO","PORTONOVI BB, 	HERCEG NOVI",,"03348539","90/31-03546-2","rjuliet.portonovi@gmail.com",,,,"067696052",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"08/12/24 00:00:00",,0,,0,,,,,,0,,0,,0,,-0,,,
4641,"ZETA MONT","GOLUBOVCI BB.",,"02420791","30/31-03957-5",,"510-7974-77",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/07/21 00:00:00",,108.9,,0,,,,,,0,,0,,0,,4216.85,,,
4642,"VATROOPREMA","BRACANA BRACANOVIĆA BR. 72",,"02116251","30/31-00568-9",,"520-230100-27",,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"07/20/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4643,"POLITIČKA PARTIJA ""DEMOKRATSKA CRNA GORA""","II CRNOGORSKOG BATALJONA BR 2G , PODGORICA, CRNA GORA",,"03034526",,"demokrate.direktor@gmail.com","520-41934-82",,,"020662397",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"02/24/25 00:00:00",,2490.18,,0,,,,,,0,,0,,0,,0,,,
4646,"BUSINESS UNIVERSAL MEDIA","DŽORDŽA VASINGTONA BR. 44",,"03097102","30/31-16166-4","office@proventum.me",,,,"+38220232355",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"10/12/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4647,"FARMALAB d.o.o.","BULEVAR MIHAILA LALIĆA BR.8,PODGORICA",,"02729164",,"farmalab@t-com.me",,,,"+38220223566",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/12/25 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4648,"MONTE PARTS D.O.O.","JOKE BALETIĆ 29, NIKŠIĆ",,"02185202","40/31-00438-7","monte.parts@hotmail.com","520-9822-97","530-12173-63","www.monteparts.me","040221060",,"040221062","067807807","A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"11/11/24 00:00:00",,0,,0,,0,,0,,-0.34,,0,,0,,0,,,
4649,"BOMVAS DOO","Orja Luka bb, 81410 Danilovgrad      ",,"02796490","32/31-00558-6",,"510-40146-76",,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"01/30/25 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4650,"KALIŠ d.o.o.","""4 JULA""BR. 58A",,"02113988",,"kalispg@t-com.me",,,,"+38220648576",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"05/12/25 00:00:00",,0,,0,,0,,0,,32.91,,0,,0,,0,,,
4651,"KORTEKS","Romanovih 33, 81000 Podgorica",,"11071716",,,,,,,,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"06/09/25 00:00:00",,0,,0,,,,,,0,,0,,0,,-718.34,,,
4652,"TELEMACH CRNA GORA DOO","BUL. REVOLUCIJE BR. 50/5, PODGORICA",,"02811618","30/31-09953-5","office@telemach.co.me",,,"www.telemach.me",,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"11/05/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4653,"Socijaldemokratska Partija Crne Gore","Jovana Tomaševića bb, 81000 Podgorica",,"02057948",,"jelena.mitrovic.sdp@gmail.com",,,,,,,,"A",,1,0,"10/27/21 14:29:26",0,0,0,0,0,30,2,0,"12/22/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4654,"Artemidus doo","Trg Sunca br. 4, Budva ",,"03319474",,"jelena@artemidus.studio",,,,"069345859",,,,"A",,1,0,"11/05/21 11:22:47",0,0,0,0,0,30,2,0,"11/09/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4655,"Frigo Mont ","ROGAMI BB , PODGORICA, CRNA GORA",,"02425254","30/31-04083-2",,,,,,,,,"A",,1,0,"11/08/21 13:29:05",0,0,0,0,0,30,2,0,"03/18/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4656,"G Consulting ","IVANA VUJOŠEVIĆA BR.28",,"03169294",,,,,,,,,,"A",,1,0,"11/09/21 15:30:27",0,0,0,0,0,30,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4657,"DP HOTEL FACILITY","DOBROTA 175, 85330 KOTOR",,"03168409","92/31-02040-0","material@humahotel.me","540-09179-59",,,,,,,"A",,1,0,"11/11/21 11:58:08",0,0,0,0,0,30,2,0,"08/13/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4658,"GAZELA LUX","TRG REPUBLIKE BR.54, PODGORICA",,"02387107",,,,,,,,,,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"11/03/21 00:00:00",,0,,0,,84,,0,,0,,0,,0,,0,,,
4659,"ABAGO DOO","RADOSAVA BURIĆA 2/13, PODGORICA",,"03083349","30/31-17695-5",,"520-35613-33",,"www.abago.com",,,,,"A",,0,1,"11/16/21 11:28:42",0,0,0,0,0,0,2,0,"11/15/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4660,"ISO MONT","SELME MALJEVIĆ BB, ZABJELO, PODGORICA",,"03316157",,"office@isomont.me",,,,"+38267563496",,,,"A",,1,1,"11/17/21 09:15:07",0,0,0,0,0,30,2,0,"01/18/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4661,"OTA d.o.o.","Ul. Omladinskih brigada br 1",,"03077985","30/31-15568-0","info@zlatnivez.me",,,"www.zlatnivez.me","+38268741116",,,,"A",,1,1,"11/18/21 17:55:57",0,0,0,0,0,30,2,0,"10/09/23 00:00:00",,,,,,,,,,0,,0,,0,,60.5,,,
4662,"ALTERNATIVE CONSULTING","Risanska 6, 
11000 Beograd, 
Srbija",,"106069367",,"mia.zivko@gmail.com",,,,"+381-11-268-10-78",,,,"A",,1,0,"11/22/21 08:35:29",0,0,0,0,0,30,2,0,"12/15/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4663,"GRAĐANSKI POKRET URA","X Crnogorske brigade 56 Podgorica ",,"11014321",,,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"04/03/24 00:00:00",,0,,0,,,,,,0,,0,,0,,363,,,
4664,"grreska",,,,,,,,,,,,,"A",,1,1,"11/23/21 08:45:26",0,0,0,0,0,30,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4665,"P.Z.U. POPOVIĆ","22. NOVEMBRA, BUDVA",,"02398150","81/31-00815-6",,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/09/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4666,"VODOVOD I KANALIZACIJA DOO","ULICAA ZETSKIH VLADARA BB, 81000 PODGORICA",,"02015641","20/31-00109-1","info@vikpg.me",,,"www.vikpg.me","+382 20 440 300",,,,"A",,1,1,"11/26/21 18:56:51",0,0,0,0,0,30,2,0,"07/03/25 00:00:00",,,,,,,,,,-34.51,,0,,0,,0,,,
4667,"AURA VITTALIS","RAFAILOVIĆI , BEČIĆKA PLAŽA BB",,"02819660",,"auravittalis@gmail.com",,,,"+38268008555",,,,"A",,1,0,"11/29/21 16:03:39",0,0,0,0,0,30,2,0,"01/29/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4668,"ARHIBIRO doo","RAFAILOVIĆI (HOTEL OBALA) B.B., Budva",,"03081354","81/31-04785-2","doo.arhibiro@gmail.com",,,,"+38269789567",,,,"A",,1,0,"11/29/21 16:23:09",0,0,0,0,0,30,2,0,"11/30/21 00:00:00",,,,,,,,,,0,,0,,0,,40.9,,,
4669,"PROSPERITY DOO","RADOSAVA BURIĆA 288, 81000 PODGORICA",,"03097153","30/31-19215-2","veliborb@t-com.me","520-39533-10",,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"11/29/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4670,"POSEIDON DOO","JAZ, BUDVA",,"02832224","81/31-03159-3","info@poseidon-jaz.com","530-119296-34","520-2014-862",,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/31/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4671,"ALTER MODUS","UL. STUDENTSKA BB, PODGORICA",,"02741792",,"info@altermodus.me",,,"www.altermodus.me","+38220655280",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"06/06/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4672,"ŽELJEZNIČKI PREVOZ CRNE GORE AD ","TRG GOLOOTOČKIH ŽRTAVA BR. 13, PODGORICA",,"02723620",,"uprava@zpcg.me",,,"www.zpcg.me","+38220441100",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"01/09/23 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4673,"DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ""VODOVOD I KANALIZACIJA"" HERCEG NOVI","PUT X HERCEGOVAČKE 3, HERCEG NOVI",,"02293196","20/31-00090-7","vodovodhn@t-com.me","520-4294-94",,,"+382/67237261",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/06/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4674,"DRAL DOO","MOSORSKA BB, PODGORICA",,"02383080","30/31-06165-1",,"530-1084-59",,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"11/29/24 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4675,"SRK LIPLJEN PLJEVLJA","VUKA KNEŽEVIĆA 40, PLJEVLJA",,"02035367",,,,,,,,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/21/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4676,"LAMEX DOO","GRBE BB,DANILOVGRAD",,"02816164","30/31-10023-1","showroom@lamex.me","560-2703-60 Universal Capital Bank",,"www.lamex.me","+382 (0)20 265-300",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"02/05/25 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4677,"BUSINESS INTELLIGENCE CONSULTING","8. MARTA 55, PODGORICA",,"03045293","30/31-14957-5","info@biconsulting.me","510-210385-64",,"www.biconsulting.me","067320600",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,10,2,1,"09/19/23 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4678,"ICT CORTEX","Oktobarske revolucije 76, PODGORICA",,"11071716",,,,,,,,,,"A",,1,0,"12/10/21 08:29:48",0,0,0,0,0,30,2,0,"07/25/25 00:00:00",,,,,,,,,,0,,0,,0,,692.33,,,
4679,"MIDAS GROUP DOO","JADRANSKI PUT BB,BUDVA",,"03226018","81/31-05952-4","przno@yahoo.com",,,,"+382 (0)69 350-333",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"03/23/23 00:00:00",,0,,0,,,,,,0,,0,,0,,-0,,,
4680,"Greška 6",,,,,,,,,,,,,"A",,1,0,"12/13/21 10:47:56",0,0,0,0,0,30,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4681,"DUKIĆ","MOJKOVAČKA BB,KOLAŠIN",,"02897652","72/31-00338-4","dukic@t-com.me ",,,"www.vilinevode.me","+382 68 309 631",,"+382 (0) 67 534-012",,"A",,1,0,"12/13/21 13:09:54",0,0,0,0,0,30,2,0,"01/18/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
